time,value
03/08/2016 09:40:00,21.336668014526367
03/08/2016 09:45:00,21.62000274658203
03/08/2016 09:50:00,21.983333587646484
03/08/2016 09:55:00,21.8799991607666
03/08/2016 10:00:00,21.583335876464844
03/08/2016 10:05:00,21.5
03/08/2016 10:10:00,21.5
03/08/2016 10:15:00,21.5
03/08/2016 10:20:00,21.513330459594727
03/08/2016 10:25:00,21.643341064453125
03/08/2016 10:30:00,21.889997482299805
03/08/2016 10:35:00,22.0
03/08/2016 10:40:00,21.90666961669922
03/08/2016 10:45:00,21.900001525878906
03/08/2016 10:50:00,21.900001525878906
03/08/2016 10:55:00,21.900001525878906
03/08/2016 11:00:00,21.916664123535156
03/08/2016 11:05:00,22.0
03/08/2016 11:10:00,22.0
03/08/2016 11:15:00,22.0
03/08/2016 11:20:00,22.0
03/08/2016 11:25:00,22.0
03/08/2016 11:30:00,22.0
03/08/2016 11:35:00,22.0
03/08/2016 11:40:00,22.0
03/08/2016 11:45:00,22.0
03/08/2016 11:50:00,22.006664276123047
03/08/2016 11:55:00,22.099998474121094
03/08/2016 12:00:00,22.186674118041992
03/08/2016 12:05:00,22.20000648498535
03/08/2016 12:10:00,22.273324966430664
03/08/2016 12:15:00,22.29999351501465
03/08/2016 12:20:00,22.29999351501465
03/08/2016 12:25:00,22.29999351501465
03/08/2016 12:30:00,22.29999351501465
03/08/2016 12:35:00,22.37333869934082
03/08/2016 12:40:00,22.400001525878906
03/08/2016 12:45:00,22.416664123535156
03/08/2016 12:50:00,22.5
03/08/2016 12:55:00,22.559995651245117
03/08/2016 13:00:00,22.599998474121094
03/08/2016 13:05:00,22.610002517700195
03/08/2016 13:10:00,22.70000648498535
03/08/2016 13:15:00,22.70000648498535
03/08/2016 13:20:00,22.7166690826416
03/08/2016 13:25:00,22.79999351501465
03/08/2016 13:30:00,22.79999351501465
03/08/2016 13:35:00,22.79999351501465
03/08/2016 13:40:00,22.873334884643555
03/08/2016 13:45:00,22.900001525878906
03/08/2016 13:50:00,22.900001525878906
03/08/2016 13:55:00,23.0
03/08/2016 14:00:00,23.0
03/08/2016 14:05:00,23.0
03/08/2016 14:10:00,23.02332878112793
03/08/2016 14:15:00,23.089996337890625
03/08/2016 14:20:00,23.099998474121094
03/08/2016 14:25:00,23.126672744750977
03/08/2016 14:30:00,23.20000648498535
03/08/2016 14:35:00,23.24666404724121
03/08/2016 14:40:00,23.29999351501465
03/08/2016 14:45:00,23.29999351501465
03/08/2016 14:50:00,23.386669158935547
03/08/2016 14:55:00,23.40000343322754
03/08/2016 15:00:00,23.40000343322754
03/08/2016 15:05:00,23.40000343322754
03/08/2016 15:10:00,23.40000343322754
03/08/2016 15:15:00,23.403337478637695
03/08/2016 15:20:00,23.5
03/08/2016 15:25:00,23.5
03/08/2016 15:30:00,23.5
03/08/2016 15:35:00,23.5
03/08/2016 15:40:00,23.5
03/08/2016 15:45:00,23.5
03/08/2016 15:50:00,23.5
03/08/2016 15:55:00,23.5
03/08/2016 16:00:00,23.523334503173828
03/08/2016 16:05:00,23.583330154418945
03/08/2016 16:10:00,23.59999656677246
03/08/2016 16:15:00,23.59999656677246
03/08/2016 16:20:00,23.59999656677246
03/08/2016 16:25:00,23.603330612182617
03/08/2016 16:30:00,23.70000648498535
03/08/2016 16:35:00,23.70000648498535
03/08/2016 16:40:00,23.70000648498535
03/08/2016 16:45:00,23.70000648498535
03/08/2016 16:50:00,23.70000648498535
03/08/2016 16:55:00,23.70000648498535
03/08/2016 17:00:00,23.70000648498535
03/08/2016 17:05:00,23.616662979125977
03/08/2016 17:10:00,23.59999656677246
03/08/2016 17:15:00,23.58333396911621
03/08/2016 17:20:00,23.40332794189453
03/08/2016 17:25:00,23.149995803833008
03/08/2016 17:30:00,22.960004806518555
03/08/2016 17:35:00,22.856658935546875
03/08/2016 17:40:00,22.75333595275879
03/08/2016 17:45:00,22.66999626159668
03/08/2016 17:50:00,22.599998474121094
03/08/2016 17:55:00,22.599998474121094
03/08/2016 18:00:00,22.503332138061523
03/08/2016 18:05:00,22.5
